model,model_name,input_shape,backend,precision,stage,op_group,op_type,execution_domain,pdpu_candidate,tokens,channels,embedding_dim,input_bytes,output_bytes,weight_bytes,output_elements,kernel_elements,groups,in_channels_actual,out_channels_actual,estimated_macs,nonlinear_ops,estimated_latency_share,estimated_energy_share,layer_name,module_type,trace_source,evidence_label
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,ffn_linear,Linear,PDPU-candidate linear/MVM,yes,196,256,256,196608,393216,296448,98304,1,1,192,384,18874368,0,0.9433,0.9433,stages.3.1.transformer.2.mlp.fc1,Linear,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,256,256,393216,393216,0,98304,1,1,0,0,0,98304,8.0000,8.0000,stages.3.1.transformer.2.mlp.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Dropout,electronic remainder,no,196,256,256,393216,393216,0,98304,1,1,0,0,0,0,8.0000,8.0000,stages.3.1.transformer.2.mlp.drop1,Dropout,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,256,256,393216,393216,0,98304,1,1,0,0,0,98304,8.0000,8.0000,stages.3.1.transformer.2.mlp.norm,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,ffn_linear,Linear,PDPU-candidate linear/MVM,yes,196,256,256,393216,196608,295680,49152,1,1,384,192,18874368,0,0.9433,0.9433,stages.3.1.transformer.2.mlp.fc2,Linear,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Dropout,electronic remainder,no,196,256,256,196608,196608,0,49152,1,1,0,0,0,0,8.0000,8.0000,stages.3.1.transformer.2.mlp.drop2,Dropout,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,196608,196608,0,49152,1,1,0,0,0,0,8.0000,8.0000,stages.3.1.transformer.2.ls2,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,196608,196608,0,49152,1,1,0,0,0,0,8.0000,8.0000,stages.3.1.transformer.2.drop_path2,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,LayerNorm,electronic remainder,no,196,256,256,196608,196608,1536,49152,1,1,0,0,0,49152,8.0000,8.0000,stages.3.1.transformer.3.norm1,LayerNorm,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,qkv_projection,Linear,PDPU-candidate linear/MVM,yes,196,256,256,196608,589824,444672,147456,1,1,192,576,28311552,0,1.4150,1.4150,stages.3.1.transformer.3.attn.qkv,Linear,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,256,256,196608,196608,0,49152,1,1,0,0,0,49152,8.0000,8.0000,stages.3.1.transformer.3.attn.q_norm,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,256,256,196608,196608,0,49152,1,1,0,0,0,49152,8.0000,8.0000,stages.3.1.transformer.3.attn.k_norm,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,256,256,196608,196608,0,49152,1,1,0,0,0,49152,8.0000,8.0000,stages.3.1.transformer.3.attn.norm,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,attention_output_projection,Linear,PDPU-candidate linear/MVM,yes,196,256,256,196608,196608,148224,49152,1,1,192,192,9437184,0,0.4717,0.4717,stages.3.1.transformer.3.attn.proj,Linear,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Dropout,electronic remainder,no,196,256,256,196608,196608,0,49152,1,1,0,0,0,0,8.0000,8.0000,stages.3.1.transformer.3.attn.proj_drop,Dropout,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,attention_score,QK^T,PDPU-extension candidate,extension,64,192,256,393216,262144,0,65536,1,1,0,0,3145728,0,0.1572,0.1572,stages.3.1.transformer.3.attn.attention_score,Attention(function-level inferred),torch_hooks_shape_inferred,"local attention-module shape-derived function-op estimate; extension scenario only, not measured HPAT execution"
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,attention_value,Attention x V,PDPU-extension candidate,extension,64,192,256,458752,196608,0,49152,1,1,0,0,3145728,0,0.1572,0.1572,stages.3.1.transformer.3.attn.attention_value,Attention(function-level inferred),torch_hooks_shape_inferred,"local attention-module shape-derived function-op estimate; extension scenario only, not measured HPAT execution"
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,196608,196608,0,49152,1,1,0,0,0,0,8.0000,8.0000,stages.3.1.transformer.3.ls1,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,196608,196608,0,49152,1,1,0,0,0,0,8.0000,8.0000,stages.3.1.transformer.3.drop_path1,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,LayerNorm,electronic remainder,no,196,256,256,196608,196608,1536,49152,1,1,0,0,0,49152,8.0000,8.0000,stages.3.1.transformer.3.norm2,LayerNorm,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,ffn_linear,Linear,PDPU-candidate linear/MVM,yes,196,256,256,196608,393216,296448,98304,1,1,192,384,18874368,0,0.9433,0.9433,stages.3.1.transformer.3.mlp.fc1,Linear,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,256,256,393216,393216,0,98304,1,1,0,0,0,98304,8.0000,8.0000,stages.3.1.transformer.3.mlp.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Dropout,electronic remainder,no,196,256,256,393216,393216,0,98304,1,1,0,0,0,0,8.0000,8.0000,stages.3.1.transformer.3.mlp.drop1,Dropout,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,256,256,393216,393216,0,98304,1,1,0,0,0,98304,8.0000,8.0000,stages.3.1.transformer.3.mlp.norm,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,ffn_linear,Linear,PDPU-candidate linear/MVM,yes,196,256,256,393216,196608,295680,49152,1,1,384,192,18874368,0,0.9433,0.9433,stages.3.1.transformer.3.mlp.fc2,Linear,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Dropout,electronic remainder,no,196,256,256,196608,196608,0,49152,1,1,0,0,0,0,8.0000,8.0000,stages.3.1.transformer.3.mlp.drop2,Dropout,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,196608,196608,0,49152,1,1,0,0,0,0,8.0000,8.0000,stages.3.1.transformer.3.ls2,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,196608,196608,0,49152,1,1,0,0,0,0,8.0000,8.0000,stages.3.1.transformer.3.drop_path2,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,LayerNorm,electronic remainder,no,196,256,256,196608,196608,1536,49152,1,1,0,0,0,49152,8.0000,8.0000,stages.3.1.norm,LayerNorm,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,256,256,196608,131072,98304,32768,1,1,192,128,6291456,0,0.3144,0.3144,stages.3.1.conv_proj.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,131072,131072,0,32768,1,1,0,0,0,0,8.0000,8.0000,stages.3.1.conv_proj.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,256,256,131072,131072,0,32768,1,1,0,0,0,32768,8.0000,8.0000,stages.3.1.conv_proj.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,spatial_conv,Conv2d 3x3,PDPU-extension candidate,extension,196,256,256,262144,131072,1179648,32768,9,1,256,128,75497472,0,3.7733,3.7733,stages.3.1.conv_fusion.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,131072,131072,0,32768,1,1,0,0,0,0,8.0000,8.0000,stages.3.1.conv_fusion.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,256,256,131072,131072,0,32768,1,1,0,0,0,32768,8.0000,8.0000,stages.3.1.conv_fusion.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,256,256,131072,524288,262144,131072,1,1,128,512,16777216,0,0.8385,0.8385,stages.4.0.conv1_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,524288,524288,0,131072,1,1,0,0,0,0,8.0000,8.0000,stages.4.0.conv1_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,256,256,524288,524288,0,131072,1,1,0,0,0,131072,8.0000,8.0000,stages.4.0.conv1_1x1.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,depthwise_conv,Depthwise Conv2d 3x3,PDPU-extension candidate,extension,196,256,256,524288,131072,18432,32768,9,512,512,512,294912,0,0.0147,0.0147,stages.4.0.conv2_kxk.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,131072,131072,0,32768,1,1,0,0,0,0,8.0000,8.0000,stages.4.0.conv2_kxk.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,256,256,131072,131072,0,32768,1,1,0,0,0,32768,8.0000,8.0000,stages.4.0.conv2_kxk.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,131072,131072,0,32768,1,1,0,0,0,0,8.0000,8.0000,stages.4.0.conv2b_kxk,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,131072,131072,0,32768,1,1,0,0,0,0,8.0000,8.0000,stages.4.0.attn,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,256,256,131072,40960,327680,10240,1,1,512,160,5242880,0,0.2620,0.2620,stages.4.0.conv3_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,40960,40960,0,10240,1,1,0,0,0,0,8.0000,8.0000,stages.4.0.conv3_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,256,256,40960,40960,0,10240,1,1,0,0,0,10240,8.0000,8.0000,stages.4.0.conv3_1x1.bn.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,40960,40960,0,10240,1,1,0,0,0,0,8.0000,8.0000,stages.4.0.attn_last,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,40960,40960,0,10240,1,1,0,0,0,0,8.0000,8.0000,stages.4.0.drop_path,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,256,256,40960,40960,0,10240,1,1,0,0,0,10240,8.0000,8.0000,stages.4.0.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,spatial_conv,Conv2d 3x3,PDPU-extension candidate,extension,196,256,256,40960,40960,921600,10240,9,1,160,160,14745600,0,0.7370,0.7370,stages.4.1.conv_kxk.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,40960,40960,0,10240,1,1,0,0,0,0,8.0000,8.0000,stages.4.1.conv_kxk.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,256,256,40960,40960,0,10240,1,1,0,0,0,10240,8.0000,8.0000,stages.4.1.conv_kxk.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,256,256,40960,61440,153600,15360,1,1,160,240,2457600,0,0.1228,0.1228,stages.4.1.conv_1x1,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,LayerNorm,electronic remainder,no,196,256,256,61440,61440,1920,15360,1,1,0,0,0,15360,8.0000,8.0000,stages.4.1.transformer.0.norm1,LayerNorm,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,qkv_projection,Linear,PDPU-candidate linear/MVM,yes,196,256,256,61440,184320,694080,46080,1,1,240,720,11059200,0,0.5527,0.5527,stages.4.1.transformer.0.attn.qkv,Linear,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,256,256,61440,61440,0,15360,1,1,0,0,0,15360,8.0000,8.0000,stages.4.1.transformer.0.attn.q_norm,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,256,256,61440,61440,0,15360,1,1,0,0,0,15360,8.0000,8.0000,stages.4.1.transformer.0.attn.k_norm,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,256,256,61440,61440,0,15360,1,1,0,0,0,15360,8.0000,8.0000,stages.4.1.transformer.0.attn.norm,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,attention_output_projection,Linear,PDPU-candidate linear/MVM,yes,196,256,256,61440,61440,231360,15360,1,1,240,240,3686400,0,0.1842,0.1842,stages.4.1.transformer.0.attn.proj,Linear,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Dropout,electronic remainder,no,196,256,256,61440,61440,0,15360,1,1,0,0,0,0,8.0000,8.0000,stages.4.1.transformer.0.attn.proj_drop,Dropout,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,attention_score,QK^T,PDPU-extension candidate,extension,16,240,256,122880,16384,0,4096,1,1,0,0,245760,0,0.0123,0.0123,stages.4.1.transformer.0.attn.attention_score,Attention(function-level inferred),torch_hooks_shape_inferred,"local attention-module shape-derived function-op estimate; extension scenario only, not measured HPAT execution"
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,attention_value,Attention x V,PDPU-extension candidate,extension,16,240,256,77824,61440,0,15360,1,1,0,0,245760,0,0.0123,0.0123,stages.4.1.transformer.0.attn.attention_value,Attention(function-level inferred),torch_hooks_shape_inferred,"local attention-module shape-derived function-op estimate; extension scenario only, not measured HPAT execution"
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,61440,61440,0,15360,1,1,0,0,0,0,8.0000,8.0000,stages.4.1.transformer.0.ls1,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,256,256,61440,61440,0,15360,1,1,0,0,0,0,8.0000,8.0000,stages.4.1.transformer.0.drop_path1,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,LayerNorm,electronic remainder,no,196,256,256,61440,61440,1920,15360,1,1,0,0,0,15360,8.0000,8.0000,stages.4.1.transformer.0.norm2,LayerNorm,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,ffn_linear,Linear,PDPU-candidate linear/MVM,yes,196,256,256,61440,122880,462720,30720,1,1,240,480,7372800,0,0.3685,0.3685,stages.4.1.transformer.0.mlp.fc1,Linear,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,256,256,122880,122880,0,30720,1,1,0,0,0,30720,8.0000,8.0000,stages.4.1.transformer.0.mlp.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-S,mobilevit_s,1x3x256x256,mps,fp32,stages,control_residual,Dropout,electronic remainder,no,196,256,256,122880,122880,0,30720,1,1,0,0,0,0,8.0000,8.0000,stages.4.1.transformer.0.mlp.drop1,Dropout,torch_hooks,local torch/timm hook trace; not edge evidence
